,Unnamed: 0,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
381,381,285,Courtney Lee,SG,33,TOT,22,276,10.6,.509,.419,.230,2.6,10.2,6.3,11.7,2.3,0.9,8.9,13.8,0.1,0.2,0.4,.063,-2.1,-0.2,-2.3,0.0
382,382,285,Courtney Lee,SG,33,NYK,12,160,13.8,.527,.340,.298,3.8,14.2,8.8,14.9,2.4,1.1,8.6,15.4,0.2,0.1,0.3,.089,-1.0,0.0,-1.1,0.0
383,383,285,Courtney Lee,SG,33,DAL,10,116,6.2,.477,.556,.111,0.9,4.6,2.8,7.3,2.1,0.7,9.6,11.6,0.0,0.1,0.1,.027,-3.6,-0.5,-4.1,-0.1
384,384,286,Damion Lee,SG,26,GSW,23,276,10.0,.572,.552,.172,2.8,13.1,8.1,2.3,1.7,0.0,8.8,15.8,0.2,0.2,0.4,.065,-1.7,-2.9,-4.6,-0.2
385,385,287,Alex Len,C,25,ATL,63,1223,16.0,.560,.269,.363,11.0,19.3,15.1,7.9,0.9,4.0,13.1,21.8,1.2,0.9,2.1,.083,-1.3,-0.6,-1.9,0.0
386,386,288,Kawhi Leonard,SF,27,TOR,48,1653,26.3,.608,.255,.395,4.2,18.6,11.4,15.8,2.6,1.0,8.3,30.1,5.3,2.6,7.9,.230,4.6,0.7,5.3,3.0
387,387,289,Meyers Leonard,C,26,POR,55,781,15.8,.673,.475,.203,5.9,21.9,14.1,11.6,0.8,0.9,13.9,14.9,1.8,0.8,2.6,.161,1.6,-0.3,1.4,0.7
388,388,290,Jon Leuer,PF,29,DET,34,356,14.1,.643,.100,.290,6.6,20.8,13.5,5.7,1.6,1.0,16.9,16.4,0.4,0.5,0.9,.121,-2.6,0.3,-2.2,0.0
389,389,291,Caris LeVert,SF,24,BRK,26,703,14.9,.515,.330,.257,3.0,12.6,7.8,21.9,2.0,1.2,12.3,24.9,0.2,0.8,1.0,.068,-0.6,0.1,-0.5,0.3
390,390,292,Damian Lillard,PG,28,POR,65,2304,23.7,.591,.407,.348,2.6,10.9,6.8,29.2,1.5,1.0,10.9,29.6,7.7,1.9,9.7,.201,6.3,-1.2,5.1,4.1
391,391,293,Jeremy Lin,PG,30,TOT,59,1165,14.5,.569,.337,.401,1.8,11.0,6.3,26.2,1.6,0.6,17.4,22.6,1.2,0.6,1.8,.073,-0.6,-2.3,-2.9,-0.3
392,392,293,Jeremy Lin,PG,30,ATL,51,1003,16.0,.594,.342,.435,1.7,11.2,6.3,27.2,1.8,0.6,17.6,22.7,1.5,0.5,2.0,.095,0.2,-2.4,-2.2,-0.1
393,393,293,Jeremy Lin,PG,30,TOR,8,162,5.6,.410,.308,.200,2.7,9.9,6.3,19.5,0.9,0.5,16.5,22.3,-0.3,0.1,-0.2,-0.060,-5.6,-1.7,-7.3,-0.2
394,394,294,Shaun Livingston,PG,33,GSW,51,778,11.9,.535,.011,.258,5.0,7.9,6.5,15.3,1.6,2.6,13.5,12.5,0.9,0.6,1.5,.095,-2.1,0.4,-1.6,0.1
395,395,295,Zach Lofton,SG,26,DET,1,4,-10.0,.000,1.000,.000,0.0,0.0,0.0,0.0,12.2,0.0,50.0,21.5,-0.1,0.0,0.0,-0.443,-16.9,8.2,-8.7,0.0
396,396,296,Kevon Looney,C,22,GSW,63,1249,16.6,.625,.036,.325,14.1,16.6,15.4,11.0,1.3,3.2,12.0,12.3,3.3,1.4,4.7,.181,1.6,1.7,3.3,1.7
397,397,297,Brook Lopez,C,30,MIL,66,1860,14.5,.598,.664,.137,1.6,13.9,8.1,5.1,1.0,6.6,8.8,16.9,1.8,3.5,5.3,.137,-0.1,2.7,2.7,2.2
398,398,298,Robin Lopez,C,30,CHI,59,1193,14.8,.589,.059,.227,8.9,10.3,9.6,8.4,0.4,4.8,15.5,18.5,1.0,0.7,1.7,.069,-1.9,0.4,-1.5,0.2
399,399,299,Kevin Love,PF,30,CLE,13,353,22.5,.582,.514,.491,7.0,38.7,22.2,14.0,0.6,0.7,10.2,29.1,0.9,0.2,1.2,.157,2.7,-2.6,0.1,0.2
400,400,300,Kyle Lowry,PG,32,TOR,54,1880,16.8,.559,.597,.272,2.1,12.3,7.3,35.7,1.9,1.2,17.8,19.5,3.3,2.4,5.7,.145,2.7,0.4,3.1,2.4
401,401,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
402,402,301,Jordan Loyd,PG,25,TOR,8,36,10.9,.606,.455,.455,3.0,17.7,10.5,7.6,0.0,0.0,13.2,18.0,0.0,0.0,0.1,.102,-2.0,-2.8,-4.7,0.0
403,403,302,Kalin Lucas,PG,29,DET,1,6,16.6,.532,1.000,2.000,0.0,56.2,27.3,20.6,0.0,0.0,0.0,13.4,0.0,0.0,0.0,.238,-0.9,0.7,-0.3,0.0
404,404,303,Timothe Luwawu-Cabarrot,SF-SG,23,TOT,35,321,4.9,.424,.547,.179,1.9,14.8,8.3,5.1,1.6,0.5,10.2,16.9,-0.5,0.3,-0.2,-0.029,-5.5,-1.8,-7.3,-0.4
405,405,303,Timothe Luwawu-Cabarrot,SF,23,OKC,21,123,3.5,.383,.512,.140,3.3,12.0,7.5,4.2,1.5,0.7,9.9,16.7,-0.2,0.1,-0.1,-0.031,-6.6,-1.8,-8.5,-0.2
406,406,303,Timothe Luwawu-Cabarrot,SG,23,CHI,14,198,5.8,.451,.571,.206,1.1,16.6,8.8,5.7,1.7,0.4,10.4,17.0,-0.3,0.2,-0.1,-0.027,-4.8,-1.7,-6.5,-0.2
407,407,304,Tyler Lydon,PF,22,DEN,24,90,8.1,.573,.588,.176,7.2,13.3,10.2,7.0,1.1,0.0,17.9,10.5,0.1,0.1,0.1,.068,-1.9,-1.3,-3.2,0.0
408,408,305,Trey Lyles,PF,23,DEN,55,1024,13.1,.503,.397,.237,4.3,19.4,11.8,10.9,1.3,2.0,10.8,23.4,0.0,1.2,1.2,.057,-2.3,-0.8,-3.1,-0.3
409,409,306,Shelvin Mack,PG,28,TOT,55,1228,10.9,.494,.323,.207,1.6,8.1,4.8,23.2,1.9,0.3,12.7,18.2,0.0,1.2,1.2,.047,-2.3,-1.3,-3.6,-0.5
410,410,306,Shelvin Mack,PG,28,MEM,53,1204,11.1,.499,.329,.193,1.7,8.0,4.8,23.5,1.9,0.3,12.8,18.1,0.1,1.2,1.3,.051,-2.2,-1.3,-3.4,-0.4
411,411,306,Shelvin Mack,PG,28,CHO,2,24,0.7,.298,.000,1.000,0.0,9.1,4.5,5.3,4.0,0.0,9.0,19.8,-0.1,0.0,-0.1,-0.138,-10.8,-0.8,-11.6,-0.1
412,412,307,Daryl Macon,SG,23,DAL,4,8,19.6,1.000,.000,.000,0.0,0.0,0.0,0.0,6.0,0.0,33.3,16.1,0.0,0.0,0.0,.083,-0.5,1.5,0.9,0.0
413,413,308,J.P. Macura,SG,23,CHO,1,14,0.5,.250,.500,.000,0.0,15.6,7.7,20.7,0.0,0.0,0.0,24.5,-0.1,0.0,-0.1,-0.211,-8.2,-4.9,-13.1,0.0
414,414,309,Ian Mahinmi,C,32,WAS,31,445,12.4,.567,.145,.723,9.4,17.0,13.1,6.9,2.5,2.9,15.5,12.3,0.5,0.5,1.0,.104,-2.1,1.6,-0.4,0.2
415,415,310,Thon Maker,C-PF,21,TOT,46,581,12.0,.528,.558,.282,4.8,18.2,11.8,6.3,1.1,3.9,8.1,16.1,0.3,1.0,1.3,.109,-2.2,1.0,-1.2,0.1
416,416,310,Thon Maker,C,21,MIL,35,409,13.0,.546,.582,.276,4.5,18.7,12.0,5.8,1.1,3.7,5.7,16.4,0.4,0.7,1.1,.135,-1.5,0.7,-0.8,0.1
417,417,310,Thon Maker,PF,21,DET,11,172,9.4,.480,.489,.298,5.6,17.0,11.1,7.4,0.9,4.4,14.5,15.5,-0.1,0.2,0.2,.047,-4.0,1.8,-2.2,0.0
418,418,311,Boban Marjanovic,C,30,TOT,43,495,24.3,.675,.017,.612,14.8,26.8,21.0,10.4,1.2,3.7,17.5,23.3,1.4,0.7,2.2,.212,1.0,0.8,1.8,0.5
419,419,311,Boban Marjanovic,C,30,LAC,36,376,25.1,.666,.014,.679,16.0,26.4,21.4,9.5,1.4,3.6,16.9,24.6,1.2,0.6,1.7,.223,1.2,0.5,1.7,0.3
420,420,311,Boban Marjanovic,C,30,PHI,7,119,21.8,.713,.026,.368,11.1,27.9,19.8,13.4,0.8,3.9,19.9,19.4,0.3,0.2,0.4,.180,0.2,1.7,1.8,0.1
421,421,312,Lauri Markkanen,PF,21,CHI,44,1459,17.5,.560,.423,.245,4.3,26.2,15.2,7.1,1.1,1.6,8.4,24.8,1.4,1.4,2.8,.091,-0.1,-1.5,-1.6,0.2
422,422,313,Jarell Martin,PF,24,ORL,33,266,10.2,.551,.476,.107,2.8,20.0,11.3,8.2,0.4,2.5,11.1,16.3,0.1,0.3,0.4,.069,-3.3,-0.4,-3.7,-0.1
423,423,314,Frank Mason,PG,24,SAC,34,395,12.7,.499,.352,.373,1.0,9.0,4.9,28.0,1.9,0.9,15.4,20.4,0.1,0.3,0.4,.050,-2.1,-2.1,-4.2,-0.2
424,424,315,Wesley Matthews,SF-SG,32,TOT,56,1691,11.1,.556,.585,.246,1.5,6.9,4.2,11.3,1.3,0.7,10.2,18.4,1.3,1.2,2.5,.071,0.1,-1.4,-1.3,0.3
425,425,315,Wesley Matthews,SF,32,DAL,44,1312,11.4,.556,.561,.235,1.7,6.7,4.2,11.7,1.2,0.8,10.1,18.8,1.1,0.8,1.9,.069,0.1,-1.4,-1.3,0.2
426,426,315,Wesley Matthews,SG,32,NYK,2,54,2.9,.330,.526,.263,1.9,4.0,2.9,12.7,0.9,1.6,8.6,18.2,-0.1,0.0,-0.1,-0.111,-6.1,-3.2,-9.3,-0.1
427,427,315,Wesley Matthews,SG,32,IND,10,325,11.4,.601,.711,.299,0.7,8.4,4.6,9.5,1.7,0.3,11.3,16.7,0.4,0.4,0.8,.111,0.9,-1.0,-0.1,0.2
428,428,316,Luc Mbah a Moute,PF,32,LAC,4,61,6.8,.495,.333,.278,3.6,8.4,6.1,4.6,0.8,1.3,9.0,15.4,0.0,0.0,0.0,.013,-3.3,-1.9,-5.2,0.0
429,429,317,Tahjere McCall,SG,24,BRK,1,8,9.6,.581,.333,.333,0.0,13.3,6.6,0.0,0.0,0.0,0.0,18.1,0.0,0.0,0.0,.052,-3.8,-6.1,-9.9,0.0
430,430,318,Patrick McCaw,SG,23,TOT,20,244,7.3,.460,.444,.200,3.1,12.3,7.8,9.8,3.2,0.3,18.3,10.5,-0.1,0.3,0.2,.045,-3.4,1.7,-1.6,0.0
431,431,318,Patrick McCaw,SG,23,CLE,3,53,-0.7,.278,.444,.000,0.0,6.6,3.1,5.0,1.9,0.0,25.0,9.9,-0.2,0.0,-0.2,-0.137,-8.2,-1.2,-9.3,-0.1
432,432,318,Patrick McCaw,SG,23,TOR,17,191,9.5,.501,.444,.250,4.0,13.9,9.0,11.2,3.5,0.4,16.7,10.7,0.1,0.3,0.4,.095,-2.0,2.6,0.5,0.1
433,433,319,CJ McCollum,SG,27,POR,65,2225,16.9,.555,.358,.156,2.8,9.7,6.3,13.3,1.1,0.9,7.7,25.6,3.6,1.6,5.1,.111,2.0,-1.9,0.0,1.1
434,434,320,T.J. McConnell,PG,26,PHI,60,1217,14.3,.573,.105,.102,2.1,9.6,5.9,26.4,2.8,0.9,17.5,14.5,1.4,1.5,2.9,.114,-1.1,0.2,-0.9,0.3
435,435,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
436,436,321,Doug McDermott,SF,27,IND,61,1038,11.1,.618,.554,.223,1.3,7.5,4.5,7.2,0.7,0.6,9.0,15.5,1.4,0.9,2.3,.106,0.0,-1.9,-1.9,0.0
437,437,322,JaVale McGee,C,31,LAL,59,1236,21.1,.629,.017,.246,11.6,20.5,16.2,4.7,1.3,7.1,13.5,20.1,2.1,2.0,4.1,.159,-1.2,2.5,1.2,1.0
438,438,323,Rodney McGruder,SG,27,MIA,59,1460,9.6,.519,.491,.147,3.9,12.1,8.0,10.4,1.1,0.7,11.6,15.4,0.6,1.3,1.9,.062,-1.5,-0.3,-1.9,0.0
439,439,324,Alfonzo McKinnie,SF,26,GSW,55,760,10.9,.554,.412,.148,10.0,15.9,13.0,4.1,0.8,1.2,9.8,14.3,0.8,0.6,1.4,.087,-1.0,-2.0,-3.0,-0.2
440,440,325,Ben McLemore,SG,25,SAC,19,158,10.5,.541,.641,.188,1.9,9.2,5.5,3.5,1.8,1.6,6.7,19.4,0.1,0.1,0.2,.058,-1.1,-2.4,-3.5,-0.1
441,441,326,Jordan McRae,SG,27,WAS,19,172,13.6,.568,.227,.182,2.5,11.0,6.7,9.4,1.6,2.5,11.2,19.8,0.1,0.1,0.2,.043,-2.8,-1.7,-4.5,-0.1
442,442,327,Jodie Meeks,SG,31,TOR,2,24,15.9,.577,.615,.000,0.0,17.7,9.0,6.7,0.0,0.0,0.0,23.1,0.0,0.0,0.1,.123,1.2,-4.9,-3.7,0.0
443,443,328,Salah Mejri,C,32,DAL,24,215,12.8,.503,.167,.271,10.6,21.3,16.0,11.3,1.3,3.9,14.3,12.5,0.2,0.3,0.5,.107,-3.0,2.8,-0.2,0.1
444,444,329,De'Anthony Melton,PG,20,PHO,39,742,10.0,.454,.397,.086,2.8,12.1,7.4,23.2,3.4,2.0,20.5,15.8,-0.6,0.7,0.0,.001,-3.4,1.0,-2.4,-0.1
445,445,330,Chimezie Metu,PF,21,SAS,28,140,6.0,.382,.037,.315,7.1,19.3,13.2,12.4,2.1,1.2,19.6,24.0,-0.5,0.2,-0.3,-0.107,-8.8,-0.2,-9.1,-0.3
446,446,331,Khris Middleton,SF,27,MIL,63,1966,15.7,.553,.428,.249,2.0,16.6,9.8,19.3,1.6,0.2,12.5,24.3,1.9,3.0,4.9,.120,0.4,0.1,0.5,1.3
447,447,332,C.J. Miles,SF,31,TOT,50,785,8.2,.484,.646,.186,1.7,10.7,6.2,6.1,1.5,1.7,8.2,18.2,-0.3,0.9,0.5,.033,-2.6,-1.0,-3.6,-0.3
448,448,332,C.J. Miles,SF,31,TOR,40,562,8.1,.484,.665,.214,2.3,10.6,6.5,5.2,1.5,1.5,8.5,18.7,-0.2,0.6,0.4,.036,-2.3,-1.2,-3.4,-0.2
449,449,332,C.J. Miles,SF,31,MEM,10,223,8.3,.484,.595,.108,0.0,10.8,5.3,8.2,1.3,2.1,7.2,16.9,-0.1,0.2,0.1,.026,-3.3,-0.7,-4.1,-0.1
450,450,333,Darius Miller,SF,28,NOP,60,1519,8.4,.555,.764,.139,0.8,6.4,3.6,9.4,1.1,1.2,9.5,13.1,1.1,0.6,1.7,.052,0.1,-1.5,-1.3,0.3
451,451,334,Malcolm Miller,SF,25,TOR,2,8,28.7,.643,.714,.000,0.0,13.3,6.7,0.0,0.0,0.0,0.0,37.3,0.0,0.0,0.0,.154,6.3,-12.1,-5.8,0.0
452,452,335,Patty Mills,PG,30,SAS,66,1558,13.1,.574,.589,.166,1.6,9.2,5.4,17.2,1.3,0.5,12.2,18.3,1.8,0.9,2.7,.082,1.5,-2.0,-0.5,0.6
453,453,336,Paul Millsap,PF,33,DEN,54,1424,18.5,.567,.232,.382,8.9,20.2,14.5,10.0,2.5,3.0,10.7,19.8,2.4,2.3,4.7,.160,0.5,2.1,2.6,1.7
454,454,337,Shake Milton,SG,22,PHI,13,126,14.9,.560,.543,.109,6.1,10.7,8.5,14.8,1.5,1.9,5.9,17.1,0.2,0.1,0.4,.141,1.4,-1.1,0.3,0.1
455,455,338,Nikola Mirotic,PF,27,TOT,41,1123,17.8,.589,.587,.225,5.0,23.7,14.6,6.0,1.2,2.3,7.2,21.5,2.0,1.3,3.3,.143,1.5,-1.2,0.3,0.7
456,456,338,Nikola Mirotic,PF,27,NOP,32,925,17.7,.591,.568,.248,5.3,24.2,14.9,5.3,1.1,2.2,7.6,21.7,1.7,0.9,2.6,.134,1.5,-1.6,-0.1,0.4
457,457,338,Nikola Mirotic,PF,27,MIL,9,198,18.5,.580,.678,.115,3.8,21.6,13.2,9.2,1.7,3.0,5.2,20.5,0.4,0.4,0.7,.181,1.6,0.7,2.2,0.2
458,458,339,Donovan Mitchell,SG,22,UTA,61,2061,16.4,.524,.342,.256,2.5,10.4,6.5,21.4,2.0,1.0,11.6,32.1,0.2,2.7,3.0,.069,0.3,-0.4,-0.1,1.0
459,459,340,Naz Mitrou-Long,SG,25,UTA,10,39,-2.9,.313,.750,.000,0.0,5.5,2.8,13.3,0.0,0.0,27.3,12.1,-0.1,0.0,-0.1,-0.104,-8.3,-2.4,-10.7,-0.1
460,460,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
461,461,341,Malik Monk,SG,20,CHO,59,1031,12.4,.519,.545,.183,1.2,9.2,5.2,15.3,1.4,1.3,11.8,25.7,-0.2,0.6,0.4,.018,-0.8,-3.1,-3.8,-0.5
462,462,342,Greg Monroe,C,28,TOR,38,423,13.6,.487,.025,.379,15.5,24.2,19.9,5.4,1.5,1.6,14.2,22.1,0.0,0.7,0.6,.070,-4.5,-0.6,-5.1,-0.3
463,463,343,E'Twaun Moore,SF,29,NOP,53,1463,11.6,.567,.331,.111,2.5,6.5,4.5,9.5,1.3,0.4,9.6,17.4,1.3,0.5,1.8,.060,-0.1,-1.9,-2.0,0.0
464,464,344,Eric Moreland,PF,27,PHO,1,5,3.9,,,,0.0,68.5,33.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.077,-14.1,-3.9,-18.0,0.0
465,465,345,Jaylen Morris,SG,23,MIL,4,29,12.3,.460,.300,.200,0.0,16.7,8.8,18.2,3.2,0.0,8.4,17.2,0.0,0.1,0.1,.087,-3.7,0.9,-2.9,0.0
466,466,346,Marcus Morris,PF,29,BOS,62,1705,14.9,.583,.468,.192,3.6,19.8,11.7,7.7,1.0,0.9,9.2,21.1,2.0,2.2,4.2,.117,0.0,-1.0,-1.0,0.4
467,467,347,Markieff Morris,PF,29,TOT,43,1046,12.2,.537,.425,.217,4.8,17.6,11.1,9.2,1.3,1.8,10.3,19.2,0.6,0.8,1.3,.060,-1.4,-1.0,-2.4,-0.1
468,468,347,Markieff Morris,PF,29,WAS,34,883,12.3,.543,.439,.223,5.0,16.7,10.8,9.6,1.3,1.9,11.5,19.6,0.4,0.5,0.9,.051,-1.1,-0.9,-2.1,0.0
469,469,347,Markieff Morris,PF,29,OKC,9,163,11.7,.505,.349,.190,3.7,22.6,13.0,6.7,0.9,1.0,2.8,17.5,0.2,0.2,0.4,.112,-3.0,-1.3,-4.4,-0.1
470,470,348,Monte Morris,PG,23,DEN,65,1576,16.2,.569,.312,.112,1.8,9.7,5.7,22.2,1.8,0.2,6.6,17.0,3.5,1.4,4.9,.150,1.4,-1.3,0.1,0.8
471,471,349,Johnathan Motley,PF,23,LAC,17,134,16.5,.539,.048,.540,12.2,19.1,15.8,9.7,1.4,1.2,15.2,29.0,0.0,0.1,0.2,.060,-3.0,-2.1,-5.1,-0.1
472,472,350,Emmanuel Mudiay,PG,22,NYK,47,1225,15.0,.531,.274,.241,2.3,10.4,6.2,24.3,1.5,1.0,14.3,25.6,0.2,0.5,0.8,.030,-0.2,-1.8,-2.0,0.0
473,473,351,Jamal Murray,PG,21,DEN,59,1945,15.1,.529,.350,.184,2.9,10.9,6.9,22.3,1.2,0.9,11.7,25.1,1.9,1.6,3.5,.087,0.7,-1.4,-0.7,0.7
474,474,352,Dzanan Musa,SG,19,BRK,8,34,2.9,.383,.450,.100,3.1,9.4,6.3,5.0,2.8,0.0,16.1,30.9,-0.2,0.0,-0.2,-0.226,-9.9,-3.5,-13.4,-0.1
475,475,353,Mike Muscala,PF,27,TOT,54,1111,10.2,.551,.721,.269,5.1,14.4,9.9,7.9,0.8,2.3,11.3,14.3,0.9,1.1,2.0,.085,-0.4,-0.3,-0.7,0.4
476,476,353,Mike Muscala,PF,27,PHI,47,1041,10.4,.560,.716,.277,5.4,14.9,10.3,8.0,0.8,2.0,12.1,14.3,0.9,1.0,1.9,.089,-0.2,-0.3,-0.5,0.4
477,477,353,Mike Muscala,PF,27,LAL,7,70,7.8,.444,.783,.174,1.5,7.2,4.4,7.3,0.0,5.7,0.0,14.7,0.0,0.1,0.1,.040,-2.8,-0.7,-3.5,0.0
478,478,354,Sviatoslav Mykhailiuk,SF-SG,21,TOT,41,434,6.2,.453,.638,.145,2.0,6.3,4.2,11.1,1.4,0.2,12.5,16.1,-0.4,0.3,-0.1,-0.012,-3.6,-2.3,-5.9,-0.4
479,479,354,Sviatoslav Mykhailiuk,SF,21,LAL,39,420,5.9,.451,.644,.152,2.0,6.3,4.2,10.1,1.4,0.2,12.4,15.9,-0.4,0.3,-0.1,-0.015,-3.6,-2.2,-5.8,-0.4
480,480,354,Sviatoslav Mykhailiuk,SG,21,DET,2,14,13.2,.500,.500,.000,0.0,8.0,3.9,42.9,0.0,0.0,14.3,21.5,0.0,0.0,0.0,.089,-1.2,-5.9,-7.0,0.0
481,481,355,Abdel Nader,SF,25,OKC,47,530,9.9,.547,.422,.168,1.9,15.5,8.6,3.8,1.4,1.4,9.0,14.5,0.3,0.7,0.9,.084,-3.7,-0.7,-4.4,-0.3
482,482,356,Larry Nance,C,26,CLE,56,1464,18.2,.581,.184,.301,10.2,24.0,16.8,17.4,2.7,2.0,15.3,15.4,2.6,1.3,3.9,.128,1.2,2.5,3.7,2.1
483,483,357,Shabazz Napier,PG,27,BRK,53,937,15.4,.534,.514,.333,1.6,8.9,5.2,22.4,2.1,1.3,12.0,24.3,0.9,1.0,1.9,.095,0.3,-1.2,-0.9,0.3
484,484,358,Raul Neto,PG,26,UTA,25,300,13.9,.587,.385,.208,1.1,13.2,7.2,28.4,1.4,0.3,17.4,18.1,0.4,0.4,0.8,.122,-0.7,-0.9,-1.6,0.0
485,485,359,Georges Niang,PF,25,UTA,43,312,11.9,.597,.683,.125,2.5,16.2,9.4,9.9,1.1,0.8,10.6,16.8,0.3,0.4,0.7,.111,-0.3,-0.8,-1.1,0.1
486,486,360,Joakim Noah,C,33,MEM,37,594,18.7,.557,.005,.481,9.9,29.1,19.3,21.1,1.5,4.7,16.2,20.1,0.7,1.1,1.9,.151,-2.0,4.1,2.1,0.6
487,487,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
488,488,361,Nerlens Noel,C,24,OKC,62,880,19.6,.594,.000,.262,11.9,21.0,16.4,5.7,3.2,7.6,12.0,13.8,1.6,2.2,3.7,.204,-1.7,5.7,4.0,1.3
489,489,362,Dirk Nowitzki,PF,40,DAL,34,450,7.6,.451,.614,.124,0.2,18.7,9.6,6.5,0.5,1.7,4.5,21.2,-0.4,0.4,0.0,.000,-4.2,-2.3,-6.6,-0.5
490,490,363,Frank Ntilikina,PG,20,NYK,41,872,6.2,.419,.400,.102,1.2,8.9,4.9,19.2,1.7,1.4,15.8,16.6,-1.2,0.4,-0.8,-0.042,-4.3,-1.0,-5.3,-0.7
491,491,364,James Nunnally,SF,28,TOT,15,102,7.3,.503,.735,.118,0.0,5.4,2.6,9.5,0.5,0.0,2.7,15.3,0.1,0.0,0.1,.036,-1.5,-4.9,-6.4,-0.1
492,492,364,James Nunnally,SF,28,MIN,13,64,12.1,.593,.619,.190,0.0,6.7,3.3,10.8,0.7,0.0,4.2,15.5,0.1,0.0,0.1,.102,0.4,-4.4,-4.0,0.0
493,493,364,James Nunnally,SF,28,HOU,2,38,-0.8,.346,.923,.000,0.0,3.0,1.5,7.3,0.0,0.0,0.0,14.8,-0.1,0.0,-0.1,-0.075,-4.8,-5.7,-10.5,-0.1
494,494,365,Jusuf Nurkic,C,24,POR,65,1774,23.3,.571,.039,.456,13.3,26.4,20.0,18.2,1.8,4.3,14.5,24.2,4.1,3.0,7.1,.192,1.6,3.8,5.3,3.3
495,495,366,David Nwaba,SG,26,CLE,35,656,13.4,.563,.317,.383,4.6,13.8,9.0,9.4,1.7,1.3,7.5,15.2,0.9,0.2,1.1,.084,-0.4,-1.0,-1.4,0.1
496,496,367,Royce O'Neale,SF,25,UTA,65,1253,9.5,.588,.477,.144,1.7,17.0,9.4,10.1,1.7,1.4,16.6,11.5,0.5,1.8,2.4,.091,-2.2,2.2,0.1,0.7
497,497,368,Kyle O'Quinn,C,28,IND,39,332,15.3,.531,.096,.167,8.6,26.5,17.8,20.4,1.0,5.7,18.6,19.8,0.1,0.7,0.8,.114,-3.1,3.8,0.8,0.2
498,498,369,Semi Ojeleye,PF,24,BOS,45,475,8.6,.536,.582,.197,4.0,11.5,7.8,5.0,0.9,0.8,9.6,13.3,0.2,0.5,0.7,.067,-2.4,-1.2,-3.6,-0.2
499,499,370,Jahlil Okafor,C,23,NOP,46,674,18.4,.607,.004,.256,10.6,20.9,15.8,6.1,0.8,3.4,11.0,19.4,1.2,0.6,1.9,.133,-1.1,-0.6,-1.7,0.1
500,500,371,Elie Okobo,PG,21,PHO,43,780,7.0,.469,.445,.168,1.1,10.7,5.8,19.5,1.5,0.5,18.0,17.2,-0.8,0.2,-0.6,-0.035,-4.1,-2.3,-6.4,-0.9
501,501,372,Josh Okogie,SG,20,MIN,58,1317,8.5,.480,.433,.313,2.9,11.3,7.1,6.7,2.2,1.5,11.0,15.9,-0.4,1.0,0.6,.022,-2.4,0.1,-2.3,-0.1
502,502,373,Victor Oladipo,SG,26,IND,36,1147,17.7,.519,.367,.240,2.1,17.1,9.8,25.0,2.6,0.9,11.2,27.9,0.5,1.9,2.4,.102,1.2,1.0,2.2,1.2
503,503,374,Kelly Olynyk,PF,27,MIA,62,1360,15.6,.627,.571,.317,4.6,17.9,11.2,12.4,1.5,1.7,15.4,19.0,2.1,1.7,3.9,.137,1.2,0.4,1.6,1.2
504,504,375,Cedi Osman,SF,23,CLE,60,1900,11.3,.539,.443,.218,2.0,15.2,8.3,12.0,1.2,0.5,12.0,18.7,0.8,0.2,1.0,.025,-0.7,-1.6,-2.3,-0.2
505,505,376,Kelly Oubre,SF,23,TOT,65,1792,14.9,.544,.410,.297,4.0,15.1,9.4,6.7,2.0,2.6,9.1,23.0,0.8,1.2,2.1,.055,-1.0,-1.2,-2.3,-0.1
506,506,376,Kelly Oubre,SF,23,WAS,29,755,13.2,.545,.433,.279,3.4,15.4,9.3,3.8,1.7,2.2,8.1,20.9,0.3,0.5,0.8,.053,-1.8,-1.8,-3.7,-0.3
507,507,376,Kelly Oubre,SF,23,PHO,36,1037,16.1,.544,.394,.309,4.4,14.9,9.5,8.8,2.2,2.9,9.8,24.5,0.5,0.7,1.2,.057,-0.5,-0.8,-1.3,0.2
508,508,377,Zaza Pachulia,C,34,DET,52,725,14.3,.527,.025,.654,12.9,21.7,17.2,13.5,2.0,1.9,17.0,14.6,1.0,1.1,2.1,.139,-1.7,3.0,1.3,0.6
509,509,378,Jabari Parker,PF,23,TOT,51,1357,15.0,.556,.257,.230,4.6,21.6,13.1,14.6,1.2,1.4,15.9,24.5,-0.1,1.1,1.0,.034,-1.8,-0.5,-2.3,-0.1
